0.23874629963072613,2.2239801020179986
1.4575334940641498,3.416902911322844
1.6400952177495651,3.56133233297918
1.640827661976989,3.57317488759901
1.640827661976989,3.57317488759901
1.640827661976989,3.57317488759901
1.6466872157963803,3.6377772688366306
1.6466872157963803,3.6377772688366306
1.6481521042512282,3.645375589424816
1.6481521042512282,3.645375589424816
1.835657826471755,3.6524552526511513
1.8358409375286109,3.6571917762674824
1.8358409375286109,3.6571917762674824
1.8358409375286109,3.6571917762674824
1.8358409375286109,3.6571917762674824
1.8358409375286109,3.6571917762674824
1.8358409375286109,3.6571917762674824
1.8359324930570389,3.6595398232857375
1.859279152806177,3.7808363152293447
1.847560045167394,3.842134801803005
1.847560045167394,3.842134801803005
1.847560045167394,3.842134801803005
1.847560045167394,3.842134801803005
1.847560045167394,3.842134801803005
1.847560045167394,3.842134801803005
1.847560045167394,3.842134801803005
1.847560045167394,3.842134801803005
1.847560045167394,3.842134801803005
1.847651600695822,3.8426254359655254
